Frequenz (Hz)	Pegel (dB)
18305,914307	-135,175476
18306,587219	-133,760956
18307,260132	-135,147949
18307,933044	-134,194550
18308,605957	-132,388458
18309,278870	-135,817062
18309,951782	-134,402618
18310,624695	-133,574692
18311,297607	-132,317444
18311,970520	-132,508148
18312,643433	-134,106857
18313,316345	-134,013062
18313,989258	-133,617004
18314,662170	-133,642685
18315,335083	-133,352310
18316,007996	-133,442566
18316,680908	-131,875732
18317,353821	-133,764023
18318,026733	-135,564011
18318,699646	-135,489517
18319,372559	-133,463867
18320,045471	-134,709991
18320,718384	-133,809799
18321,391296	-135,994385
18322,064209	-136,747391
18322,737122	-134,174164
18323,410034	-134,666870
18324,082947	-133,451752
18324,755859	-132,847458
18325,428772	-136,584961
18326,101685	-136,321579
18326,774597	-135,756058
18327,447510	-138,731201
18328,120422	-134,580185
18328,793335	-132,771042
18329,466248	-135,060822
18330,139160	-135,878571
18330,812073	-134,608368
18331,484985	-133,398453
18332,157898	-131,933624
18332,830811	-134,193863
18333,503723	-133,925903
18334,176636	-132,026123
18334,849548	-133,752899
18335,522461	-134,487854
18336,195374	-134,711990
18336,868286	-138,149643
18337,541199	-136,492905
18338,214111	-136,412491
18338,887024	-136,113602
18339,559937	-137,061234
18340,232849	-137,948273
18340,905762	-137,326996
18341,578674	-132,367706
18342,251587	-132,802109
18342,924500	-135,362625
18343,597412	-136,360550
18344,270325	-135,328934
18344,943237	-134,109085
18345,616150	-135,334686
18346,289063	-134,995926
18346,961975	-135,028717
18347,634888	-133,670685
18348,307800	-134,056656
18348,980713	-134,883530
18349,653625	-134,898346
18350,326538	-136,030411
18350,999451	-136,296494
18351,672363	-135,011307
18352,345276	-133,896179
18353,018188	-133,111588
18353,691101	-135,509094
18354,364014	-133,898651
18355,036926	-132,871170
18355,709839	-136,211609
18356,382751	-135,296692
18357,055664	-135,144135
18357,728577	-135,190140
18358,401489	-133,659134
18359,074402	-132,159439
18359,747314	-133,268661
18360,420227	-133,986633
18361,093140	-133,267334
18361,766052	-131,912781
18362,438965	-133,357071
18363,111877	-133,019821
18363,784790	-138,707962
18364,457703	-137,830048
18365,130615	-136,474213
18365,803528	-137,062088
18366,476440	-133,932419
18367,149353	-132,215485
18367,822266	-132,806503
18368,495178	-132,483444
18369,168091	-132,044968
18369,841003	-132,998901
18370,513916	-133,183350
18371,186829	-134,333023
18371,859741	-135,064545
18372,532654	-133,899567
18373,205566	-135,717941
18373,878479	-135,049362
18374,551392	-132,172836
18375,224304	-131,732239
18375,897217	-132,771301
18376,570129	-133,935257
18377,243042	-136,777084
18377,915955	-134,691727
18378,588867	-133,697388
18379,261780	-135,098389
18379,934692	-133,752640
18380,607605	-132,888962
18381,280518	-133,975403
18381,953430	-134,754044
18382,626343	-135,964981
18383,299255	-135,338058
18383,972168	-135,254654
18384,645081	-133,852051
18385,317993	-133,779373
18385,990906	-133,755356
18386,663818	-134,140610
18387,336731	-136,306152
18388,009644	-134,375931
18388,682556	-133,560516
18389,355469	-132,255112
18390,028381	-130,791092
18390,701294	-131,669662
18391,374207	-134,412750
18392,047119	-134,800705
18392,720032	-135,502090
18393,392944	-137,442429
18394,065857	-135,241364
18394,738770	-134,207367
18395,411682	-135,931778
18396,084595	-134,291565
18396,757507	-132,834015
18397,430420	-132,385025
18398,103333	-134,211868
18398,776245	-133,697891
18399,449158	-133,789490
18400,122070	-132,928848
18400,794983	-134,292953
18401,467896	-135,453430
18402,140808	-133,227509
18402,813721	-132,289612
18403,486633	-133,199951
18404,159546	-136,111572
18404,832458	-140,475220
18405,505371	-137,226028
18406,178284	-134,268616
18406,851196	-134,089706
18407,524109	-136,574036
18408,197021	-133,876587
18408,869934	-133,611740
18409,542847	-135,291214
18410,215759	-135,482330
18410,888672	-138,546814
18411,561584	-133,695007
18412,234497	-132,559891
18412,907410	-134,570282
18413,580322	-133,697586
18414,253235	-133,221756
18414,926147	-132,492844
18415,599060	-132,504318
18416,271973	-136,035858
18416,944885	-134,968796
18417,617798	-134,530411
18418,290710	-135,590790
18418,963623	-136,684341
18419,636536	-135,019012
18420,309448	-134,545029
18420,982361	-134,177628
18421,655273	-133,627350
18422,328186	-136,643890
18423,001099	-134,444519
18423,674011	-133,421783
18424,346924	-133,796707
18425,019836	-133,431610
18425,692749	-133,688263
18426,365662	-133,026031
18427,038574	-134,520218
18427,711487	-134,573883
18428,384399	-131,803894
18429,057312	-133,470795
18429,730225	-137,159485
18430,403137	-136,284195
18431,076050	-134,033829
18431,748962	-134,363510
18432,421875	-130,830719
18433,094788	-135,844284
18433,767700	-134,886093
18434,440613	-135,550186
18435,113525	-136,005661
18435,786438	-134,414764
18436,459351	-133,916046
18437,132263	-133,377762
18437,805176	-133,719788
18438,478088	-133,263596
18439,151001	-132,080292
18439,823914	-135,516357
18440,496826	-133,447311
18441,169739	-132,126114
18441,842651	-132,074402
18442,515564	-132,288773
18443,188477	-132,289459
18443,861389	-135,791046
18444,534302	-133,812714
18445,207214	-133,477402
18445,880127	-133,890289
18446,553040	-135,461746
18447,225952	-137,482834
18447,898865	-134,537399
18448,571777	-135,628677
18449,244690	-134,752594
18449,917603	-132,101486
18450,590515	-131,266800
18451,263428	-132,546448
18451,936340	-135,097092
18452,609253	-136,291840
18453,282166	-136,348145
18453,955078	-137,350891
18454,627991	-136,201965
18455,300903	-135,421951
18455,973816	-134,845886
18456,646729	-133,299118
18457,319641	-135,723236
18457,992554	-134,017380
18458,665466	-135,336716
18459,338379	-135,660553
18460,011292	-132,672714
18460,684204	-131,855484
18461,357117	-133,244415
18462,030029	-133,982925
18462,702942	-135,155441
18463,375854	-135,850632
18464,048767	-133,825043
18464,721680	-135,005554
18465,394592	-136,142517
18466,067505	-136,161987
18466,740417	-134,571915
18467,413330	-136,602692
18468,086243	-135,788574
18468,759155	-132,216553
18469,432068	-131,777588
18470,104980	-134,354401
18470,777893	-134,661240
18471,450806	-134,060776
18472,123718	-133,433502
18472,796631	-132,558731
18473,469543	-134,421158
18474,142456	-133,814178
18474,815369	-133,488998
18475,488281	-131,946320
18476,161194	-132,980835
18476,834106	-136,122070
18477,507019	-134,564911
18478,179932	-135,389740
18478,852844	-135,014465
18479,525757	-134,343628
18480,198669	-133,610031
18480,871582	-134,475571
18481,544495	-134,993027
18482,217407	-134,427704
18482,890320	-137,532761
18483,563232	-134,909103
18484,236145	-131,503342
18484,909058	-133,341660
18485,581970	-137,105301
18486,254883	-136,890045
18486,927795	-134,609100
18487,600708	-133,121582
18488,273621	-133,508759
18488,946533	-132,228241
18489,619446	-133,775711
18490,292358	-135,318710
18490,965271	-135,123093
18491,638184	-136,363754
18492,311096	-136,643463
18492,984009	-137,302811
18493,656921	-136,414719
18494,329834	-136,147232
18495,002747	-135,116974
18495,675659	-136,209808
18496,348572	-133,929749
18497,021484	-134,887329
18497,694397	-132,302017
18498,367310	-132,375427
18499,040222	-135,528854
18499,713135	-135,785660
18500,386047	-136,953934
18501,058960	-135,030121
18501,731873	-133,567947
18502,404785	-135,068100
18503,077698	-138,194550
18503,750610	-135,794708
18504,423523	-134,550415
18505,096436	-136,758133
18505,769348	-135,172287
18506,442261	-134,297897
18507,115173	-134,730850
18507,788086	-135,647095
18508,460999	-134,516556
18509,133911	-133,297379
18509,806824	-132,066360
18510,479736	-132,730545
18511,152649	-133,789322
18511,825562	-135,926117
18512,498474	-136,726730
18513,171387	-134,056381
18513,844299	-132,828049
18514,517212	-132,220993
18515,190125	-132,253647
18515,863037	-131,587219
18516,535950	-132,936310
18517,208862	-134,983521
18517,881775	-134,691559
18518,554688	-133,996384
18519,227600	-133,701614
18519,900513	-132,830231
18520,573425	-132,240143
18521,246338	-133,689667
18521,919250	-135,264343
18522,592163	-134,095215
18523,265076	-133,678665
18523,937988	-133,927124
18524,610901	-135,408249
18525,283813	-132,826584
18525,956726	-133,961517
18526,629639	-132,841629
18527,302551	-136,696487
18527,975464	-133,535583
18528,648376	-132,993195
18529,321289	-132,297607
18529,994202	-132,831879
18530,667114	-134,235764
18531,340027	-133,192261
18532,012939	-136,078400
18532,685852	-133,959076
18533,358765	-135,797470
18534,031677	-134,167267
18534,704590	-135,736603
18535,377502	-135,006912
18536,050415	-136,745667
18536,723328	-136,285400
18537,396240	-134,130615
18538,069153	-137,222260
18538,742065	-135,350983
18539,414978	-132,732468
18540,087891	-133,893051
18540,760803	-136,862228
18541,433716	-136,701859
18542,106628	-134,720276
18542,779541	-135,793716
18543,452454	-133,688263
18544,125366	-133,698456
18544,798279	-134,082947
18545,471191	-134,354736
18546,144104	-133,607986
18546,817017	-136,016907
18547,489929	-136,765640
18548,162842	-133,547989
18548,835754	-132,564819
18549,508667	-134,656250
18550,181580	-133,564346
18550,854492	-134,172958
18551,527405	-134,796844
18552,200317	-135,365921
18552,873230	-135,928223
18553,546143	-134,928421
18554,219055	-138,879501
18554,891968	-137,536514
18555,564880	-135,323608
18556,237793	-134,368729
18556,910706	-136,529419
18557,583618	-134,026321
18558,256531	-132,587601
18558,929443	-133,421707
18559,602356	-132,575348
18560,275269	-137,199188
18560,948181	-136,312897
18561,621094	-135,034210
18562,294006	-133,624313
18562,966919	-136,609329
18563,639832	-134,516052
18564,312744	-134,673248
18564,985657	-138,832993
18565,658569	-135,713043
18566,331482	-135,821716
18567,004395	-136,637711
18567,677307	-133,602692
18568,350220	-133,641754
18569,023132	-135,061890
18569,696045	-136,319946
18570,368958	-132,929825
18571,041870	-131,809326
18571,714783	-133,552612
18572,387695	-135,097260
18573,060608	-135,399048
18573,733521	-134,696533
18574,406433	-134,943085
18575,079346	-136,018768
18575,752258	-134,172272
18576,425171	-132,753967
18577,098083	-132,972641
18577,770996	-135,148666
18578,443909	-136,505142
18579,116821	-135,010406
18579,789734	-138,937317
18580,462646	-136,290619
18581,135559	-136,904083
18581,808472	-133,895355
18582,481384	-131,435043
18583,154297	-133,230789
18583,827209	-134,697235
18584,500122	-133,675217
18585,173035	-134,516891
18585,845947	-136,680634
18586,518860	-136,818298
18587,191772	-134,163467
18587,864685	-133,864914
18588,537598	-135,356018
18589,210510	-132,475540
18589,883423	-132,589630
18590,556335	-133,648026
18591,229248	-136,213379
18591,902161	-133,232101
18592,575073	-134,352524
18593,247986	-134,628952
18593,920898	-134,002441
18594,593811	-134,197006
18595,266724	-136,517715
18595,939636	-133,920822
18596,612549	-134,262329
18597,285461	-134,173981
18597,958374	-134,828903
18598,631287	-133,949356
18599,304199	-135,654327
18599,977112	-137,523209
18600,650024	-135,211792
18601,322937	-133,727356
18601,995850	-136,109558
18602,668762	-135,069519
18603,341675	-136,711578
18604,014587	-132,936310
18604,687500	-131,575195
18605,360413	-135,100296
18606,033325	-135,899292
18606,706238	-135,832977
18607,379150	-133,970291
18608,052063	-135,206635
18608,724976	-136,830627
18609,397888	-136,571869
18610,070801	-136,793549
18610,743713	-135,660919
18611,416626	-135,984772
18612,089539	-134,605331
18612,762451	-131,752579
18613,435364	-130,726974
18614,108276	-134,282669
18614,781189	-134,663956
18615,454102	-132,751846
18616,127014	-132,814224
18616,799927	-130,963226
18617,472839	-134,651260
18618,145752	-135,802658
18618,818665	-136,807068
18619,491577	-137,455688
18620,164490	-136,247818
18620,837402	-134,054855
18621,510315	-135,307755
18622,183228	-133,940445
18622,856140	-135,631058
18623,529053	-136,376266
18624,201965	-131,906540
18624,874878	-134,862946
18625,547791	-134,681671
18626,220703	-134,253632
18626,893616	-133,609879
18627,566528	-136,733078
18628,239441	-134,273102
18628,912354	-136,823624
18629,585266	-133,339722
18630,258179	-134,264328
18630,931091	-132,804230
18631,604004	-132,607712
18632,276917	-133,796448
18632,949829	-135,754623
18633,622742	-133,048172
18634,295654	-132,409576
18634,968567	-135,588455
18635,641479	-134,426804
18636,314392	-133,691681
18636,987305	-133,376785
18637,660217	-135,201065
18638,333130	-137,643173
18639,006042	-135,923492
18639,678955	-135,682388
18640,351868	-135,100052
18641,024780	-133,526428
18641,697693	-134,121475
18642,370605	-134,272354
18643,043518	-134,128235
18643,716431	-133,135590
18644,389343	-131,900650
18645,062256	-132,801147
18645,735168	-133,876923
18646,408081	-135,320969
18647,080994	-137,819977
18647,753906	-137,008179
18648,426819	-136,937256
18649,099731	-134,926041
18649,772644	-138,136673
18650,445557	-133,207062
18651,118469	-132,056610
18651,791382	-136,011230
18652,464294	-134,960541
18653,137207	-133,051163
18653,810120	-131,679672
18654,483032	-132,491592
18655,155945	-131,445847
18655,828857	-133,357239
18656,501770	-135,944733
18657,174683	-138,303940
18657,847595	-139,400253
18658,520508	-133,982239
18659,193420	-133,191010
18659,866333	-131,841232
18660,539246	-134,286560
18661,212158	-133,009399
18661,885071	-135,260132
18662,557983	-133,970840
18663,230896	-132,254028
18663,903809	-133,869888
18664,576721	-133,951065
18665,249634	-131,820450
18665,922546	-133,334305
18666,595459	-133,721954
18667,268372	-134,176804
18667,941284	-135,074677
18668,614197	-136,295990
18669,287109	-135,649368
18669,960022	-133,808289
18670,632935	-134,474228
18671,305847	-133,252167
18671,978760	-134,698669
18672,651672	-134,681808
18673,324585	-137,636810
18673,997498	-139,296494
18674,670410	-134,405563
18675,343323	-133,672714
18676,016235	-134,436981
18676,689148	-135,170822
18677,362061	-133,966324
18678,034973	-134,172592
18678,707886	-134,831757
18679,380798	-137,443222
18680,053711	-137,188995
18680,726624	-133,783035
18681,399536	-134,851227
18682,072449	-134,221664
18682,745361	-135,405777
18683,418274	-134,577271
18684,091187	-132,402878
18684,764099	-134,774200
18685,437012	-137,390579
18686,109924	-134,851563
